filepath,filesize,formatted_filesize,manuscript,high_resolution,filename
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__059.JPG,494686,494.7 KB,netratantra,FALSE,DOC__059.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__060.JPG,510568,510.6 KB,netratantra,FALSE,DOC__060.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__061.JPG,525585,525.6 KB,netratantra,FALSE,DOC__061.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__062.JPG,529244,529.2 KB,netratantra,FALSE,DOC__062.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__063.JPG,497148,497.1 KB,netratantra,FALSE,DOC__063.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__064.JPG,531415,531.4 KB,netratantra,FALSE,DOC__064.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__065.JPG,528941,528.9 KB,netratantra,FALSE,DOC__065.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__066.JPG,524145,524.1 KB,netratantra,FALSE,DOC__066.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__067.JPG,527930,527.9 KB,netratantra,FALSE,DOC__067.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__068.JPG,520939,520.9 KB,netratantra,FALSE,DOC__068.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__069.JPG,536796,536.8 KB,netratantra,FALSE,DOC__069.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__070.JPG,526326,526.3 KB,netratantra,FALSE,DOC__070.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__071.JPG,522730,522.7 KB,netratantra,FALSE,DOC__071.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__072.JPG,537597,537.6 KB,netratantra,FALSE,DOC__072.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__073.JPG,545669,545.7 KB,netratantra,FALSE,DOC__073.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__074.JPG,530905,530.9 KB,netratantra,FALSE,DOC__074.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__075.JPG,503784,503.8 KB,netratantra,FALSE,DOC__075.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__076.JPG,486772,486.8 KB,netratantra,FALSE,DOC__076.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__077.JPG,515097,515.1 KB,netratantra,FALSE,DOC__077.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__078.JPG,525420,525.4 KB,netratantra,FALSE,DOC__078.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__079.JPG,533017,533 KB,netratantra,FALSE,DOC__079.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__080.JPG,538786,538.8 KB,netratantra,FALSE,DOC__080.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__081.JPG,528487,528.5 KB,netratantra,FALSE,DOC__081.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__082.JPG,538008,538 KB,netratantra,FALSE,DOC__082.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__083.JPG,535783,535.8 KB,netratantra,FALSE,DOC__083.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__084.JPG,533034,533 KB,netratantra,FALSE,DOC__084.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__085.JPG,529838,529.8 KB,netratantra,FALSE,DOC__085.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__086.JPG,516025,516 KB,netratantra,FALSE,DOC__086.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__087.JPG,526196,526.2 KB,netratantra,FALSE,DOC__087.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/netratantra/medium_resolution/DOC__088.JPG,444347,444.3 KB,netratantra,FALSE,DOC__088.JPG
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05005.jpeg,9752304,9.8 MB,ochs0010_palm-leaf,TRUE,DSC05005.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05007.jpeg,9622083,9.6 MB,ochs0010_palm-leaf,TRUE,DSC05007.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05008.jpeg,11384408,11.4 MB,ochs0010_palm-leaf,TRUE,DSC05008.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05009.jpeg,11337185,11.3 MB,ochs0010_palm-leaf,TRUE,DSC05009.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05010.jpeg,11173601,11.2 MB,ochs0010_palm-leaf,TRUE,DSC05010.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05011.jpeg,11318435,11.3 MB,ochs0010_palm-leaf,TRUE,DSC05011.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05012.jpeg,11125572,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05012.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05013.jpeg,11060325,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05013.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05014.jpeg,10856070,10.9 MB,ochs0010_palm-leaf,TRUE,DSC05014.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05015.jpeg,11009000,11 MB,ochs0010_palm-leaf,TRUE,DSC05015.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05016.jpeg,11044163,11 MB,ochs0010_palm-leaf,TRUE,DSC05016.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05017.jpeg,11118880,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05017.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05018.jpeg,10974397,11 MB,ochs0010_palm-leaf,TRUE,DSC05018.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05019.jpeg,10897071,10.9 MB,ochs0010_palm-leaf,TRUE,DSC05019.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05020.jpeg,11013070,11 MB,ochs0010_palm-leaf,TRUE,DSC05020.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05021.jpeg,10737833,10.7 MB,ochs0010_palm-leaf,TRUE,DSC05021.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05022.jpeg,11095772,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05022.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05023.jpeg,11118903,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05023.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05024.jpeg,11048917,11 MB,ochs0010_palm-leaf,TRUE,DSC05024.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05025.jpeg,10837670,10.8 MB,ochs0010_palm-leaf,TRUE,DSC05025.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05026.jpeg,11000020,11 MB,ochs0010_palm-leaf,TRUE,DSC05026.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05027.jpeg,10836489,10.8 MB,ochs0010_palm-leaf,TRUE,DSC05027.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05028.jpeg,10794923,10.8 MB,ochs0010_palm-leaf,TRUE,DSC05028.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05029.jpeg,11182088,11.2 MB,ochs0010_palm-leaf,TRUE,DSC05029.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05030.jpeg,11030702,11 MB,ochs0010_palm-leaf,TRUE,DSC05030.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05031.jpeg,10703562,10.7 MB,ochs0010_palm-leaf,TRUE,DSC05031.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05032.jpeg,10964412,11 MB,ochs0010_palm-leaf,TRUE,DSC05032.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05033.jpeg,11050807,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05033.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05034.jpeg,11023546,11 MB,ochs0010_palm-leaf,TRUE,DSC05034.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05035.jpeg,11263998,11.3 MB,ochs0010_palm-leaf,TRUE,DSC05035.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05036.jpeg,11026405,11 MB,ochs0010_palm-leaf,TRUE,DSC05036.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05037.jpeg,10940992,10.9 MB,ochs0010_palm-leaf,TRUE,DSC05037.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05038.jpeg,11051185,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05038.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05039.jpeg,11142325,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05039.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05040.jpeg,10726016,10.7 MB,ochs0010_palm-leaf,TRUE,DSC05040.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05041.jpeg,10922111,10.9 MB,ochs0010_palm-leaf,TRUE,DSC05041.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05042.jpeg,11015450,11 MB,ochs0010_palm-leaf,TRUE,DSC05042.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05043.jpeg,11165836,11.2 MB,ochs0010_palm-leaf,TRUE,DSC05043.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05044.jpeg,11029695,11 MB,ochs0010_palm-leaf,TRUE,DSC05044.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05045.jpeg,11132006,11.1 MB,ochs0010_palm-leaf,TRUE,DSC05045.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05046.jpeg,11160784,11.2 MB,ochs0010_palm-leaf,TRUE,DSC05046.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05047.jpeg,10836146,10.8 MB,ochs0010_palm-leaf,TRUE,DSC05047.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05048.jpeg,10798185,10.8 MB,ochs0010_palm-leaf,TRUE,DSC05048.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05049.jpeg,10708020,10.7 MB,ochs0010_palm-leaf,TRUE,DSC05049.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/high_resolution/DSC05050.jpeg,9772337,9.8 MB,ochs0010_palm-leaf,TRUE,DSC05050.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05005.jpg,178545,178.5 KB,ochs0010_palm-leaf,FALSE,DSC05005.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05007.jpg,136111,136.1 KB,ochs0010_palm-leaf,FALSE,DSC05007.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05008.jpg,251364,251.4 KB,ochs0010_palm-leaf,FALSE,DSC05008.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05009.jpg,261771,261.8 KB,ochs0010_palm-leaf,FALSE,DSC05009.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05010.jpg,249467,249.5 KB,ochs0010_palm-leaf,FALSE,DSC05010.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05011.jpg,257456,257.5 KB,ochs0010_palm-leaf,FALSE,DSC05011.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05012.jpg,253776,253.8 KB,ochs0010_palm-leaf,FALSE,DSC05012.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05013.jpg,246766,246.8 KB,ochs0010_palm-leaf,FALSE,DSC05013.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05014.jpg,244583,244.6 KB,ochs0010_palm-leaf,FALSE,DSC05014.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05015.jpg,247858,247.9 KB,ochs0010_palm-leaf,FALSE,DSC05015.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05016.jpg,245451,245.5 KB,ochs0010_palm-leaf,FALSE,DSC05016.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05017.jpg,252852,252.9 KB,ochs0010_palm-leaf,FALSE,DSC05017.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05018.jpg,246931,246.9 KB,ochs0010_palm-leaf,FALSE,DSC05018.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05019.jpg,243078,243.1 KB,ochs0010_palm-leaf,FALSE,DSC05019.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05020.jpg,248013,248 KB,ochs0010_palm-leaf,FALSE,DSC05020.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05021.jpg,237703,237.7 KB,ochs0010_palm-leaf,FALSE,DSC05021.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05022.jpg,239328,239.3 KB,ochs0010_palm-leaf,FALSE,DSC05022.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05023.jpg,255527,255.5 KB,ochs0010_palm-leaf,FALSE,DSC05023.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05024.jpg,248838,248.8 KB,ochs0010_palm-leaf,FALSE,DSC05024.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05025.jpg,244976,245 KB,ochs0010_palm-leaf,FALSE,DSC05025.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05026.jpg,253175,253.2 KB,ochs0010_palm-leaf,FALSE,DSC05026.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05027.jpg,247783,247.8 KB,ochs0010_palm-leaf,FALSE,DSC05027.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05028.jpg,247747,247.7 KB,ochs0010_palm-leaf,FALSE,DSC05028.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05029.jpg,250327,250.3 KB,ochs0010_palm-leaf,FALSE,DSC05029.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05030.jpg,250133,250.1 KB,ochs0010_palm-leaf,FALSE,DSC05030.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05031.jpg,238538,238.5 KB,ochs0010_palm-leaf,FALSE,DSC05031.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05032.jpg,245135,245.1 KB,ochs0010_palm-leaf,FALSE,DSC05032.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05033.jpg,246626,246.6 KB,ochs0010_palm-leaf,FALSE,DSC05033.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05034.jpg,243639,243.6 KB,ochs0010_palm-leaf,FALSE,DSC05034.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05035.jpg,244595,244.6 KB,ochs0010_palm-leaf,FALSE,DSC05035.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05036.jpg,248226,248.2 KB,ochs0010_palm-leaf,FALSE,DSC05036.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05037.jpg,247643,247.6 KB,ochs0010_palm-leaf,FALSE,DSC05037.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05038.jpg,244268,244.3 KB,ochs0010_palm-leaf,FALSE,DSC05038.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05039.jpg,252597,252.6 KB,ochs0010_palm-leaf,FALSE,DSC05039.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05040.jpg,245477,245.5 KB,ochs0010_palm-leaf,FALSE,DSC05040.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05041.jpg,252249,252.2 KB,ochs0010_palm-leaf,FALSE,DSC05041.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05042.jpg,247256,247.3 KB,ochs0010_palm-leaf,FALSE,DSC05042.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05043.jpg,244838,244.8 KB,ochs0010_palm-leaf,FALSE,DSC05043.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05044.jpg,245889,245.9 KB,ochs0010_palm-leaf,FALSE,DSC05044.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05045.jpg,254718,254.7 KB,ochs0010_palm-leaf,FALSE,DSC05045.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05046.jpg,252474,252.5 KB,ochs0010_palm-leaf,FALSE,DSC05046.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05047.jpg,244411,244.4 KB,ochs0010_palm-leaf,FALSE,DSC05047.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05048.jpg,232016,232 KB,ochs0010_palm-leaf,FALSE,DSC05048.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05049.jpg,236849,236.8 KB,ochs0010_palm-leaf,FALSE,DSC05049.jpg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/ochs0010_palm-leaf/medium_resolution/DSC05050.jpg,167265,167.3 KB,ochs0010_palm-leaf,FALSE,DSC05050.jpg
